"release_time","input_tokens","output_tokens"
1569.38662219048,4112,75
1569.5035610199,372,68
1569.66210007668,1559,54
1569.77913713455,181,155
1570.26462507248,372,53
1570.38034415245,167,217
1570.46818614006,1135,430
1570.81550502777,384,72
1570.88647007942,2505,58
1571.02315115929,402,129
1571.04817914963,1076,427
1571.12468314171,383,80
1571.29022598267,1155,47
1571.95381307602,1241,126
1571.97293996811,1266,405
1572.01157307625,1182,595
1572.09689807892,4080,55
1572.5185251236,376,70
1573.04528999329,404,95
1573.07354211807,906,423
1573.46004509926,378,15
1573.58842110634,4086,51
1573.75138115883,181,290
1573.88502812386,4081,66
1573.99430203438,428,80
1574.25195717812,409,109
1574.3058321476,1313,163
1574.33923912048,4075,104
1574.36252808571,1120,409
1574.62186813354,1995,56
1574.63277816772,1140,416
1574.81585907936,163,205
1574.82652306557,375,70
1574.83152318001,1104,415
1575.23073506355,4077,37
1575.24475717545,4085,44
1575.34240102768,382,60
1575.6103181839,1060,384
1575.61645412445,387,101
1575.82354807854,6781,41
1575.88530802727,2911,131
1575.93720006943,4085,35
1575.9476890564,401,101
1575.96686601639,1020,565
1576.11691403389,1129,401
1576.20690011978,1171,442
1576.34006309509,1148,388
1576.74072408676,383,116
1576.75511312485,378,72
1576.91189312935,377,55
1576.95085000992,372,73
1576.98676514626,4078,31
1577.23180603981,4081,42
1577.29334807396,1276,50
1577.30509519577,4099,64
1577.45764112473,1086,424
1577.59361004829,990,89
1577.61708116531,383,92
1577.71258997917,1071,400
1577.72712397575,4085,63
1577.88181018829,431,112
1578.02026605606,882,402
1578.28598213196,1316,143
1578.73333120346,1154,404
1578.9567861557,1292,88
1578.98287320137,1022,406
1579.00233006477,2402,72
1579.1401860714,379,74
1579.55104517937,374,77
1579.76508808136,1010,411
1579.82214212418,372,60
1579.85893702507,1230,421
1579.91711997986,393,82
1580.28246903419,375,82
1580.38723015785,4112,42
1580.40770816803,1140,400
1580.659979105,2212,97
1580.70022416115,407,107
1581.33294320107,398,90
1581.34796309471,425,89
1581.55080509186,2165,59
1581.7179980278,4081,56
1581.73694205284,415,52
1582.29925298691,382,70
1582.55808115005,1073,411
1582.92231297493,396,59
1582.98030209541,386,189
1583.01014614105,414,84
1583.97051715851,379,77
1583.9790661335,432,78
1584.00019311905,4135,36
1584.00255799294,1014,394
1584.0036649704,4095,63
1584.21507120132,971,36
1584.37235713005,381,85
1584.44705104828,381,61
1584.55580210686,396,95
1584.68011617661,403,98
1585.05255413055,1116,406
1585.10616111755,409,98
1585.24748802185,2104,45
1585.25506401062,374,84
1585.79751014709,400,150
1585.92317008972,455,95
1585.93376398087,1086,424
1586.01010799408,1026,429
1586.04856014252,382,72
1586.23986911774,4154,42
1586.3027150631,933,401
1586.36238002777,423,94
1586.39759898186,209,167
1586.51681518555,1101,397
1586.65497112274,1254,26
1586.77616119385,1062,427
1586.83230209351,1358,52
1586.88167619705,4074,62
1587.02305603027,4085,39
1587.0944750309,378,51
1587.28337216377,1172,75
1587.56180310249,4077,41
1587.65488600731,1077,483
1587.7137169838,392,60
1587.76448607445,373,52
1587.78116607666,1168,452
1587.85081720352,2726,86
1588.33679819107,1326,45
1588.40581512451,1131,424
1588.4596760273,382,86
1588.46004509926,1162,607
1588.77420401573,385,83
1588.78402018547,393,95
1588.83062314987,1111,435
1588.93807816505,4092,189
1589.15285897255,1203,616
1589.206179142,1080,393
1589.39583206177,374,63
1589.45971608162,380,92
1589.51044511795,1188,48
1589.55083918571,4082,167
1589.65310811996,4094,51
1589.84444713593,386,84
1589.89500403404,4086,139
1590.01314902306,416,64
1590.28446507454,4075,39
1590.39285612106,4090,51
1590.52514719963,409,98
1590.65355014801,1085,424
1590.65688920021,378,75
1590.7154340744,1168,395
1590.81505799294,4078,42
1590.81695413589,398,87
1590.87109804153,404,93
1590.91372108459,380,81
1590.931620121,399,57
1591.26031517982,410,35
1591.45477700233,412,114
1591.4707710743,1070,409
1591.47983813286,398,117
1591.49543118477,1020,565
1591.64899611473,377,95
1591.69533705711,1120,423
1591.91090703011,416,136
1592.29627799988,420,100
1592.30878710747,997,529
1592.50801610947,1077,429
1592.65930914879,1093,611
1593.10982513428,997,427
1593.18960618973,414,82
1593.31521320343,1028,442
1593.45077514648,389,136
1593.45440816879,405,97
1593.53619003296,181,128
1593.63331103325,1132,75
1593.66505813599,1410,107
1593.70360517502,6061,133
1593.92704916,4086,47
1594.34099817276,194,217
1594.50387907028,25,174
1594.91153502464,1082,405
1594.98402309418,1588,48
1595.22074007988,197,217
1595.38378620148,385,87
1595.39649701118,4087,39
1595.45627617836,396,94
1595.46868610382,1154,401
1595.71358108521,1014,385
1595.71364998817,906,429
1595.95532917976,375,59
1595.95631098747,983,399
1596.03433918953,181,98
1596.11327314377,407,89
1596.14050912857,391,60
1596.14153409004,409,88
1596.19765400887,1187,606
1596.25649309158,206,194
1596.42138504982,4162,50
1596.58167099953,1062,505
1596.69415903091,181,107
1596.75076198578,1074,401
1596.81307411194,191,161
1597.06273412704,420,68
1597.18063998222,4119,32
1597.54208111763,375,154
1597.79587602615,379,44
1597.79732513428,452,51
1597.96467900276,203,161
1598.20605611801,1071,421
1598.25992202759,1104,395
1598.40320611,377,93
1598.46177315712,385,81
1598.51246213913,406,100
1598.63769316673,396,113
1598.71821212769,4076,90
1598.72494196892,4101,53
1598.91821217537,197,217
1599.03321313858,388,49
1599.11409902573,382,78
1599.33463597298,1074,393
1599.64973115921,418,86
1599.96172904968,61,188
1600.14043712616,391,97
1600.27260398865,1111,388
1600.77727603912,1014,401
1600.86513018608,1316,201
1600.94171905518,1182,591
1601.02241897583,394,72
1601.05822110176,407,104
1601.15927004814,1193,598
1601.38712215424,403,143
1601.46591615677,399,43
1601.49200510979,383,81
1601.51602697372,1095,130
1601.56921005249,1026,400
1601.87030506134,2584,141
1601.88377714157,1510,74
1601.89225506783,416,68
1601.93583798409,410,89
1602.13096404076,4085,47
1602.53911399841,418,140
1602.57835507393,1313,234
1602.62276816368,1070,439
1602.62432003021,427,88
1602.87796711922,463,129
1603.06522607803,14,180
1603.15885710716,411,103
1603.23057103157,2734,68
1603.39927601814,4086,74
1603.47886419296,4080,42
1603.48506712914,407,95
1603.53842306137,377,68
1603.5866651535,393,89
1603.67182302475,4090,34
1603.72883415222,4136,31
1603.73107814789,416,90
1603.80446410179,4085,200
1603.82501912117,686,50
1603.91856503487,4080,92
1603.96022200584,393,86
1604.01614618301,1082,581
1604.18580698967,4089,54
1604.27151703835,407,118
1604.64680314064,375,69
1604.73058104515,1955,95
1604.81012701988,391,85
1604.83426308632,1016,93
1604.95328617096,1116,406
1604.96840906143,432,99
1605.07879114151,2058,101
1605.20321011543,983,402
1605.55891418457,2022,68
1605.89323997498,4085,35
1606.26894617081,4141,45
1606.32730412483,4079,71
1606.55180501938,1062,383
1606.82550406456,1085,413
1606.98042106628,388,77
1607.06803798676,4089,38
1607.07563304901,215,217
1607.11138415337,4086,73
1607.21611714363,4116,58
1607.22306013107,1244,35
1607.33284497261,2731,55
1607.38237404823,1022,415
1608.10485005379,4100,37
1608.56329417229,1154,388
1608.63677215576,4078,52
1609.40954399109,1060,399
1609.42684102058,376,44
1609.80205202103,392,86
1609.82599711418,387,75
1609.86491012573,4082,108
1609.86614704132,398,105
1609.99037599564,404,88
1610.32913804054,4081,482
1610.37413907051,386,142
1610.40138101578,433,107
1610.47889399529,389,100
1610.79687809944,374,7
1610.80742502213,122,171
1610.83752608299,407,95
1610.9453971386,181,91
1611.0784471035,1073,464
1611.09041309357,4091,51
1611.13423800468,1071,415
1611.27380514145,438,81
1611.72898507118,1753,72
1611.75934910774,382,94
1611.87856912613,407,104
1612.06622815132,385,110
1612.08566212654,4073,46
1612.20333814621,1698,39
1612.27436208725,398,79
1612.35033202171,380,74
1612.40406799316,941,103
1613.11151719093,181,111
1613.21188902855,369,59
1613.69639706612,4074,48
1613.91886305809,4078,67
1614.21133613586,2461,46
1614.45389819145,387,87
1614.46200609207,900,396
1614.49220705032,4086,54
1614.58376407623,4089,27
1614.61098408699,4086,41
1614.697067976,410,98
1614.69801902771,407,89
1615.02322506905,4077,36
1615.06440210342,399,89
1615.23343801498,1044,420
1615.60506510735,1108,53
1615.80734014511,394,92
1615.87627005577,407,96
1615.9725420475,2341,56
1615.98602199554,383,61
1616.05329918861,1060,420
1616.177339077,437,138
1616.17870807648,397,82
1616.57454204559,1317,181
1616.70549917221,892,60
1616.94072413445,1080,393
1616.97931408882,2641,101
1617.01206803322,4089,39
1617.06461501122,4076,82
1617.59577798843,1091,396
1617.65459609032,1025,76
1617.68893504143,1077,428
1617.84818315506,2698,70
1617.980905056,404,117
1618.1116039753,4109,56
1618.20335698128,406,101
1618.34894013405,390,86
1618.5484251976,387,68
1618.57094311714,384,145
1618.67506313324,389,73
1618.70819711685,2088,54
1618.94490909576,4084,51
1618.950756073,2241,86
1619.11030101776,381,78
1619.11739611626,399,120
1619.35647296906,374,59
1619.39532613754,393,92
1619.55821919441,401,85
1619.59536004066,1611,104
1619.68766212463,387,84
1619.68840098381,2054,94
1619.82768106461,4114,55
1619.89881420135,4084,65
1620.04955005646,385,93
1620.07732796669,383,127
1620.07757806778,1086,536
1620.34472703934,382,62
1620.41208219528,392,103
1620.54434514046,4104,39
1620.71418213844,1182,591
1621.20574116707,396,148
1621.35363507271,407,103
1621.60297203064,4121,50
1622.09869408607,387,74
1622.15121603012,387,92
1622.27412605286,401,86
1622.35928797722,25,132
1622.57111597061,4075,26
1622.62726998329,405,85
1622.83351302147,1006,395
1622.86403799057,1062,428
1622.99214506149,4082,59
1623.04362797737,983,391
1623.08010101318,383,64
1623.2123041153,4083,74
1623.27575111389,2596,50
1623.36908602715,2441,37
1623.40492010117,1028,442
1623.47685909271,181,183
1623.68122005463,395,101
1623.8040189743,379,76
1624.02107000351,1085,395
1624.2893409729,426,89
1624.30453205109,391,75
1624.37160611153,1014,429
1624.40961408615,4088,53
1624.64999818802,404,102
1624.86897706985,4084,67
1624.98628115654,396,102
1625.04342007637,390,92
1625.05225205421,4074,58
1625.29411911964,418,85
1625.48361802101,371,68
1625.86462807655,4074,39
1625.89126515388,4356,91
1626.01031017303,120,11
1626.08244919777,1168,452
1626.38902997971,1248,75
1626.49875211716,411,153
1626.62105917931,4092,50
1626.83297109604,2221,174
1626.93122816086,371,108
1626.9587790966,29,195
1626.95951509476,376,95
1626.9707570076,1230,423
1627.48462200165,426,86
1627.85892415047,438,107
1627.8640601635,1070,400
1628.18745303154,411,103
1628.38077116013,416,110
1628.53021717072,389,110
1628.93549919128,2339,34
1629.11464500427,1236,385
1629.20081996918,4073,82
1629.25549912453,376,68
1629.34653115273,1020,565
1629.53719997406,419,146
1630.22041296959,404,153
1630.39765000343,390,58
1630.57198810577,909,429
1630.65281701088,380,66
1630.82216405869,396,96
1630.92054510117,381,84
1630.99427914619,2221,192
1631.05071616173,375,59
1631.3652381897,4082,58
1631.3972120285,417,94
1631.66518807411,1074,393
1631.70662713051,4081,69
1631.76653909683,4146,69
1632.07833814621,2359,52
1632.23028707504,4082,80
1632.2474861145,379,92
1632.44090414047,959,450
1632.6499080658,396,116
1632.82713317871,383,37
1632.93232011795,4085,43
1633.12761211395,2315,80
1633.2995569706,4074,38
1633.50987815857,4091,63
1633.57369303703,181,102
1633.58884000778,897,429
1633.59523797035,4090,169
1633.74017906189,1337,123
1633.8553249836,408,67
1634.07393312454,1047,397
1634.08557510376,2170,60
1634.2746591568,1315,166
1634.48850798607,381,81
1634.51976203918,997,529
1634.75458097458,404,92
1634.82924318314,415,83
1634.8326690197,401,94
1634.83807611465,436,91
1634.85401415825,394,84
1634.85677099228,314,18
1634.94626998901,373,50
1635.03297019005,405,104
1635.09067416191,385,66
1635.35520815849,4091,44
1635.42922616005,206,163
1635.67773914337,373,78
1635.77279210091,389,89
1636.33251309395,394,95
1636.33706998825,91,16
1636.39017605782,394,103
1636.50631999969,407,91
1636.78976511955,2390,142
1636.79507899284,4083,35
1636.99469518661,393,112
1637.32897019386,391,105
1637.35126709938,4087,53
1637.37215900421,1014,394
1637.46630716324,4074,55
1637.47278809547,405,103
1637.83966112137,1995,100
1637.91842913628,371,68
1637.94271707535,1047,535
1638.00700497627,4081,86
1638.16111302376,393,83
1638.17850613594,371,48
1638.7718770504,398,141
1639.0052959919,399,83
1639.1652879715,371,91
1639.18109416962,197,217
1639.18386316299,4088,27
1639.2727329731,877,395
1639.36296200752,406,88
1639.55809497833,4078,39
1639.58054614067,380,132
1639.75705814362,380,53
1639.79512500763,443,110
1639.80392813683,4078,241
1639.81509613991,372,49
1639.85997009277,3747,120
1640.12607908249,4092,45
1640.28745698929,425,87
1640.52794909477,1091,412
1640.69382810593,4079,29
1641.03828001022,418,83
1641.10052514076,4074,34
1641.32029509544,1680,48
1641.50391197205,374,49
1641.53200411797,321,18
1641.68279719353,2584,160
1641.70553612709,1070,373
1641.73732805252,4079,42
1641.91452908516,370,70
1642.37961506844,4075,42
1642.43788719177,403,90
1642.44635915756,418,88
1642.52683019638,405,89
1642.59103918076,397,134
1642.67584705353,943,142
1642.78431510925,394,82
1642.92284011841,376,68
1643.33915519714,378,53
1643.36721205711,378,70
1643.40472602844,414,123
1643.59763503075,212,183
1643.68762803078,169,168
1643.74262404442,4093,61
1643.75009799004,4083,54
1643.89975905418,4085,29
1643.90624308586,376,74
1644.04373598099,181,201
1644.05742406845,4076,107
1644.08191800117,408,89
1644.22086405754,4079,61
1644.24816703796,4084,57
1644.42996501923,397,98
1644.56490206718,2724,109
1644.60128808022,4083,75
1644.60577201843,391,161
1644.64435315132,1014,394
1644.68514800072,385,97
1644.69793820381,415,113
1644.77988505363,4084,25
1644.90034508705,412,101
1644.90517616272,4074,50
1645.13870501518,1111,459
1645.31323719025,2376,45
1645.31426215172,407,113
1645.4572160244,2966,55
1645.69832897186,380,73
1645.84403204918,382,99
1645.86881303787,375,52
1645.90317511559,206,158
1645.91076517105,410,96
1646.31685209274,1036,451
1646.48562717438,375,41
1646.50822210312,385,102
1646.66148400307,374,79
1646.72182607651,4077,26
1646.80128598213,181,142
1646.81632399559,428,95
1646.95504999161,376,42
1647.04228115082,1315,160
1647.08574104309,374,87
1647.41520810127,382,78
1647.4266409874,4081,53
1647.46942210197,334,18
1647.50820112228,381,96
1647.52212119102,4081,69
1647.84631800652,371,87
1648.01972198486,4077,71
1648.1492331028,2584,115
1648.35329604149,200,183
1648.5058131218,374,63
1648.54253411293,873,382
1648.57008004189,4087,39
1648.80925297737,404,144
1649.0315990448,4086,110
1649.12179398537,200,179
1649.2239420414,376,52
1649.63385415077,2335,93
1649.82639312744,4085,39
1649.94491910934,382,87
1650.17234015465,913,447
1650.40686798096,1066,403
1650.44166207314,392,65
1650.50549316406,396,162
1650.53236913681,4078,92
1650.7302980423,2066,36
1650.73111915588,4086,34
1650.74772310257,1049,939
1651.27693510056,2284,111
1651.35494112968,1220,60
1651.36013197899,1152,394
1651.39024019241,9,118
1651.50639605522,382,45
1651.5497481823,913,394
1651.58297514915,1152,418
1651.62693309784,4079,58
1651.99118804932,412,141
1652.03268408775,385,85
1652.2294690609,2511,105
1652.73938202858,1044,395
1652.82651114464,385,87
1652.82982707024,376,76
1652.99776816368,453,153
1653.1687810421,1071,426
1653.37353205681,913,394
1653.3766951561,389,72
1653.47945713997,1725,70
1653.68457007408,372,69
1653.82034897804,4073,95
1653.89764809608,403,90
1654.07848906517,4108,152
1654.095952034,370,51
1654.31301498413,964,49
1654.31501317024,4124,49
1654.32111597061,371,83
1654.54241299629,909,425
1654.65824317932,1042,385
1655.00330519676,4090,39
1655.05391597748,303,18
1655.10955500603,4078,56
1655.15577316284,1006,398
1655.18880319595,376,99
1655.42393398285,1017,534
1655.55620598793,2265,71
1655.59379506111,403,95
1655.64501214027,404,153
1655.65229797363,1030,365
1656.08831501007,394,95
1656.13517308235,405,70
1656.44326901436,2304,54
1656.46570801735,4087,47
1656.60611104965,418,101
1656.60757017136,426,88
1656.62936115265,395,92
1656.77209210396,954,50
1656.7831890583,392,89
1656.95739197731,373,66
1657.04795217514,1271,102
1657.04874801636,380,92
1657.1400539875,376,85
1657.19805002213,379,83
1657.24047207832,421,67
1657.29795408249,2221,127
1657.39792919159,4079,74
1657.39825510979,4081,41
1657.55669999123,379,121
1657.56094408035,1014,394
1657.85181212425,383,93
1657.93168997765,867,409
1657.97899198532,27,187
1658.44814705849,197,217
1658.55160617828,877,395
1658.69691205025,874,394
1658.8273370266,4076,27
1658.88525414467,375,54
1658.88865613937,431,158
1658.93734002113,1247,401
1658.93747115135,898,403
1658.98171615601,412,112
1659.04532814026,428,101
1659.2987639904,403,92
1659.2995531559,395,91
1659.57599496841,4073,30
1660.81768512726,1313,130
1660.87715816498,394,92
1660.95559310913,1011,56
1661.24266505241,406,106
1661.33056306839,4099,49
1661.53037118912,405,98
1661.68103408813,383,72
1662.00418615341,1042,385
1662.01104712486,375,62
1662.25033307076,383,66
1662.35503816605,1060,384
1662.53528213501,385,91
1662.59600901604,1099,403
1662.64321112633,403,120
1662.6457400322,480,86
1662.67734718323,399,158
1663.0184340477,4082,24
1663.26524114609,4079,65
1663.31099414825,4074,57
1663.34958410263,1236,415
1663.52308917046,1785,58
1663.65723919868,4080,535
1663.70326113701,377,57
1663.72879505157,4095,42
1663.75946712494,391,133
1663.91417908669,1089,631
1663.98788499832,4086,100
1663.99250102043,4080,37
1664.24401211739,889,403
1664.31003212929,402,95
1664.39167904854,397,98
1664.44910097122,1078,416
1664.44938206673,2689,95
1664.51783108711,383,64
1664.53087496758,1072,45
1664.55363416672,4078,46
1664.57951998711,1014,389
1664.60752010345,959,465
1664.61857414246,370,79
1664.87791419029,4075,48
1665.05688214302,4093,70
1665.15273308754,410,98
1665.16515302658,393,52
1665.32376813889,181,106
1665.41366505623,1070,412
1665.48942804337,913,397
1665.57226109505,4103,42
1665.70360803604,4083,72
1665.89771914482,897,429
1666.09879899025,1073,454
1666.28381514549,400,106
1666.33183717728,1085,409
1666.41813898087,1102,400
1666.51042914391,402,113
1666.52350497246,1029,396
1666.53957414627,4073,38
1666.57103013992,393,108
1666.59245204926,203,159
1666.68473911285,1082,577
1666.88193297386,370,79
1666.91382598877,2008,66
1666.99468898773,4110,755
1667.06034612656,120,12
1667.24628210068,4074,45
1667.26676511765,4078,75
1667.33168005943,400,110
1667.34169197083,2444,50
1667.37648510933,1560,52
1667.49094319344,4075,92
1667.51458215714,4088,69
1667.64452719688,215,163
1667.7431371212,379,85
1668.05936813354,4227,70
1668.23141717911,1928,98
1668.37280297279,375,76
1668.38269305229,867,413
1668.48262000084,875,406
1668.66828107834,378,73
1668.83302903175,380,51
1669.25982308388,873,403
1669.39395308495,2361,73
1669.55868601799,4155,43
1669.65453505516,4077,50
1669.6694791317,4075,72
1669.71545815468,409,89
1669.80586504936,4081,52
1669.83811402321,913,382
1670.17544198036,406,100
1670.2579100132,1123,411
1670.49764800072,393,57
1670.51341700554,398,101
1670.83381199837,372,53
1671.38155317307,4081,37
1671.46930408478,381,134
1671.57124710083,3723,120
1671.63129615784,1075,362
1671.64118409157,4078,37
1671.90931415558,410,159
1672.18043899536,385,80
1672.76038408279,4073,198
1672.77376103401,404,79
1672.82710814476,4086,41
1672.88633203506,384,78
1673.08095097542,329,18
1673.10575318336,4079,41
1673.31195616722,421,112
1673.34370398521,395,84
1673.36761903763,401,194
1673.53414011002,4089,102
1673.66928219795,1314,202
1673.68935704231,423,103
1673.69596219063,381,70
1673.69638299942,402,134
1673.80332612991,181,133
1673.90227508545,2355,70
1674.18229699135,2495,116
1674.26018214226,4083,148
1674.62488913536,381,86
1674.73822116852,2340,26
1674.84961819649,1291,48
1674.97957897186,1089,428
1675.00452113152,32,192
1675.19848799706,399,86
1675.20686101913,383,60
1675.20689105988,371,70
1675.36224412918,406,83
1675.68180704117,409,93
1675.6910610199,410,91
1675.82960820198,393,108
1675.87237715721,4118,72
1676.01009011269,460,95
1676.03419303894,1071,428
1676.09965205193,372,75
1676.1907491684,4082,82
1676.32940006256,31,125
1676.4266769886,966,432
1676.46709418297,402,91
1676.48545908928,377,49
1676.50831913948,398,90
1676.56236720085,447,117
1676.68329405785,379,64
1676.70532011986,1313,159
1676.77491402626,1017,613
1676.95001602173,425,84
1677.15602612495,4089,49
1677.16215610504,412,110
1677.33300709724,874,394
1677.60275697708,2200,43
1677.65300607681,1259,46
1677.80614209175,4120,44
1677.83174109459,371,64
1677.84777402878,427,99
1677.89767003059,1117,410
1678.15807509422,1041,576
1678.21145319939,181,311
1678.21964097023,4094,45
1678.22745203972,397,88
1678.28428602219,386,106
1678.36792612076,897,397
1678.4079811573,411,110
1678.52203607559,203,167
1678.63791513443,3116,107
1678.84544801712,406,94
1678.87647604942,410,113
1678.9018881321,327,18
1679.01588511467,397,96
1679.16226315498,1030,408
1679.20074009895,1014,394
1679.39125299454,1115,396
1679.70869898796,376,87
1679.79368114471,1168,452
1679.90858602524,424,107
1680.02829504013,181,186
1680.14699816704,4073,76
1680.20718812943,1147,93
1680.2109811306,4082,28
1680.22584104538,1020,565
1680.39630818367,2491,55
1680.51031112671,4084,136
1680.82165312767,393,100
1681.06295704842,4079,232
1681.37027812004,371,55
1681.67605113983,371,65
1681.76986813545,1586,104
1681.87818002701,4073,35
1681.96229815483,1017,397
1681.99708509445,376,75
1682.02460598946,379,48
1682.04689311981,877,409
1682.07578706741,4087,52
1682.14284014702,1110,411
1682.20029306412,408,127
1682.22722220421,1997,81
1682.36170220375,167,217
1682.46456313133,1315,181
1682.55223608017,4078,43
1682.70261716843,410,132
1682.75376915932,4076,42
1682.98808217049,404,92
1683.06530117989,909,428
1683.08076810837,405,114
1683.26802015305,181,112
1683.43891716003,4082,46
1683.51471400261,5380,46
1683.53459119797,376,61
1683.75982308388,389,90
1683.82412719727,1031,395
1684.00197601318,1236,415
1684.18436408043,417,72
1684.20641613007,1166,37
1684.23104119301,4087,50
1684.24586606026,373,107
1684.27323818207,3356,90
1684.27569317818,424,54
1684.37209701538,54,190
1684.40669608116,452,92
1684.72966909409,401,88
1684.74404811859,405,96
1684.80997109413,375,67
1684.85811114311,898,403
1685.17383003235,408,93
1685.20596408844,430,96
1685.23871207237,1094,442
1685.30461907387,746,68
1685.30569410324,4075,44
1685.33509707451,386,69
1685.79627299309,412,102
1686.37489104271,391,86
1686.41347408295,1041,589
1686.66090297699,1085,409
1686.81776714325,370,51
1686.85665106773,171,164
1686.8871281147,3513,72
1687.14804315567,407,101
1687.21761202812,4079,36
1687.30946397781,400,108
1687.39637613297,1053,450
1687.52384710312,861,124
1687.54348897934,398,93
1687.79180908203,375,72
1687.92606401443,4078,36
1687.95644211769,423,103
1687.96840810776,4088,60
1688.07321310043,406,102
1688.2143239975,397,107
1688.25712013245,1505,110
1688.28926515579,394,86
1688.63091802597,2700,77
1688.74977517128,387,72
1688.75322699547,1894,109
1688.79807209969,386,80
1688.87370204926,2152,75
1689.09725403786,1123,409
1689.13748908043,406,108
1689.16008520126,3086,45
1689.16738009453,322,18
1689.29438209534,4073,56
1689.30089402199,401,90
1689.8441619873,405,93
1689.84535503387,397,82
1690.00278306007,385,95
1690.06095409393,406,132
1690.06180906296,410,108
1690.33794999123,4096,58
1690.40640306473,420,104
1690.5027821064,408,85
1690.63345217705,373,71
1690.82275605202,4083,31
1690.93249797821,206,162
1691.04388618469,376,50
1691.16211605072,386,74
1691.16982197762,4084,43
1691.23692417145,397,106
1691.25186300278,399,105
1691.29558420181,391,95
1691.49251008034,4127,45
1691.85715699196,394,111
1691.94239115715,401,93
1692.01669597626,159,210
1692.56613898277,58,129
1693.47938418388,1131,398
1693.54057812691,1314,204
1693.56870317459,4077,44
1693.70389413834,4089,92
1693.94034910202,405,85
1693.97070217133,404,99
1693.97126412392,392,85
1694.04270100594,4075,28
1694.19394397736,400,126
1694.29933214188,4079,78
1694.30805397034,433,86
1694.31026411057,4088,86
1694.42762613297,4087,38
1694.60900402069,429,77
1694.92647099495,2057,101
1695.03676915169,404,107
1695.25009012222,4090,27
1695.32265615463,1111,48
1695.39742207527,400,86
1695.50229120255,4077,109
1695.6196231842,405,141
1695.64610099792,4081,38
1695.75499796867,403,97
1695.78200602531,376,72
1695.79765415192,372,50
1695.84635519981,1037,385
1695.94594907761,4089,44
1695.94945597649,1247,396
1695.95923113823,1099,377
1696.59669709206,420,172
1696.83038020134,4092,87
1696.83426308632,2451,32
1696.85346007347,390,63
1696.92447400093,4081,42
1697.10768008232,125,158
1697.36645007133,1110,398
1697.78523397446,406,117
1697.83337211609,181,83
1697.98745012283,401,127
1698.08846306801,395,112
1698.10203814507,385,80
1698.1214261055,1313,223
1698.22026801109,1992,63
1698.2663731575,372,58
1698.34048604965,385,116
1698.42538404465,4091,61
1698.51024603844,1101,421
1698.75699114799,409,92
1698.96137499809,3732,147
1699.03147006035,398,96
1699.04099106789,406,108
1699.14840197563,407,143
1699.19463205338,424,85
1699.21092319489,4091,60
1699.23644018173,4078,232
1699.38724899292,419,54
1699.48179912567,4374,114
1699.48339009285,393,83
1699.5754840374,408,85
1699.64721012115,1595,107
1699.75758314133,397,98
1699.76749014854,1111,423
1699.98993015289,374,51
1700.04889202118,1310,147
1700.34808206558,181,133
1700.35975003242,399,143
1700.46741008759,2628,96
1700.66136598587,431,115
1700.96697306633,386,91
1701.37656116486,36,133
1701.42767310143,4098,68
1701.54673409462,374,90
1701.81720018387,413,96
1702.23326396942,4100,62
1702.2621049881,440,92
1702.5342130661,3984,113
1702.55178713799,4093,127
1702.69395399094,425,148
1702.75193119049,404,104
1702.75738596916,395,107
1702.77769112587,385,49
1702.99326205254,1141,520
1703.15413713455,1993,50
1703.34572911263,395,112
1703.35909104347,181,160
1703.4031419754,410,183
1703.42412304878,1760,132
1703.51627802849,4076,78
1703.68558812141,4099,60
1703.81422305107,4094,28
1703.8355550766,4084,69
1704.06426501274,4094,43
1704.44906497002,390,90
1704.55247497559,4082,38
1704.57421398163,398,96
1704.58709096909,398,53
1704.72649812698,399,92
1704.77577519417,873,428
1704.92578315735,429,104
1704.92637515068,2752,68
1705.05425214767,414,100
1705.08562803268,1793,99
1705.27680706978,120,12
1705.37225604057,867,413
1705.44221520424,181,182
1705.50548219681,380,72
1705.53056812286,4086,60
1705.65799403191,4127,40
1705.70219302177,398,90
1705.7670981884,424,68
1705.82971119881,374,62
1705.83788013458,4146,56
1705.97865319252,132,160
1706.00878310204,1018,401
1706.0944340229,403,88
1706.15743398666,387,24
1706.16611909866,399,110
1706.17158913612,4094,107
1706.1724050045,1077,96
1706.41263914108,398,92
1706.52801012993,381,73
1706.59121799469,370,54
1706.62217712402,397,98
1706.63771104813,1092,373
1706.69158315659,1349,199
1706.84095907211,386,69
1706.95142412186,404,145
1707.25596213341,386,131
1707.74501514435,3602,93
1707.86497712135,399,103
1707.9335269928,406,128
1708.18785810471,966,427
1708.33509206772,1886,144
1708.336769104,376,92
1708.58610200882,312,18
1708.77940702438,212,179
1708.78667807579,4079,27
1708.8229470253,1060,507
1708.9134221077,401,168
1709.05744409561,1042,385
1709.16222810745,1662,108
1709.53137302399,1053,428
1709.82570815086,376,48
1709.87496399879,4080,31
1710.01754713058,378,69
1710.43352198601,4143,79
1710.75335717201,420,81
1710.8562040329,1061,416
1710.89139008522,411,104
1711.00168609619,384,84
1711.0674431324,1090,424
1711.2959830761,4085,43
1711.59807300568,394,109
1711.84278917313,426,109
1712.02345108986,300,18
1712.2233710289,1101,385
1712.24078011513,4077,90
1712.38533496857,383,70
1712.6830701828,4089,54
1712.70292496681,4075,56
1712.78455805779,4080,26
1712.91773200035,397,89
1713.02279019356,1141,391
1713.04773211479,1648,60
1713.05350112915,402,119
1713.05878305435,4084,66
1713.26558017731,4083,32
1713.33348107338,381,73
